KIT ID Number,Borough,Zipcode,Date Collected,Received Date,First Draw at-the-tap Lead level (µg/l),First Draw at-the-tap copper level (mg/l)
17141958,WOODSIDE,11377,08/09/2017,08/15/2017,4,0.083
17142158,BROOKLYN,11229,08/09/2017,08/11/2017,4,0.158
17142227,MASPETH,11378,08/09/2017,08/11/2017,2,0.154
17142264,STATEN ISLAND,10314,08/11/2017,08/15/2017,0,0.172
17141872,STATEN ISLAND,10312,08/13/2017,08/16/2017,0,0.098
17142168,OAKLAND GARDENS,11364,08/13/2017,08/16/2017,3,0.128
17142113,QUEENS VILLAGE,11427,08/14/2017,08/16/2017,117,0.357
17141929,STATEN ISLAND,10308,08/15/2017,08/18/2017,1,0.125
17142035,RIDGEWOOD,11385,08/15/2017,08/23/2017,10,0.025
17142043,Staten Island,10309,08/16/2017,08/18/2017,0,0.091
17142138,BROOKLYN,11213,08/18/2017,08/28/2017,5,0.125
17142025,BROOKLYN,11212,08/20/2017,08/23/2017,0,0.142
17141921,BROOKLYN,11223,08/20/2017,08/25/2017,7,0.031
17142204,BROOKLYN,11208,08/21/2017,08/30/2017,11,0.188
17142232,STATEN ISLAND,10308,08/22/2017,08/25/2017,2,0.095
17142001,FOREST HILLS,11375,08/23/2017,08/25/2017,12,0.172
17142062,SPRINGFIELD GARDENS,11413,08/24/2017,08/25/2017,0,0.115
17141972,BRONX,10463,08/25/2017,08/30/2017,2,0.12
17142006,BROOKLYN,11214,08/25/2017,08/28/2017,9,0.135
17142073,STATEN ISLAND,10306,08/26/2017,08/28/2017,7,0.107
17141817,BAYSIDE,11361,08/26/2017,08/28/2017,3,0.165
17142167,CORONA,11368,08/28/2017,09/01/2017,3,0.038
17142258,BROOKLYN,11236,08/28/2017,08/29/2017,5,0.149
17142090,BROOKLYN,11230,08/29/2017,09/05/2017,6,0.049
17142136,BRONX,10460,08/30/2017,09/05/2017,5,0.13
17142318,MIDDLE VILLAGE,11379,09/01/2017,09/05/2017,4,0.197
17141973,JACKSON HEIGHTS,11372,09/02/2017,09/08/2017,13,0.08
17142246,STATEN ISLAND,10309,09/06/2017,09/12/2017,0,0.085
17141989,BROOKLYN,11209,09/07/2017,09/12/2017,7,0.123
17142203,BROOKLYN,11210,09/13/2017,09/14/2017,4,0.095
17142313,STATEN ISLAND,10314,09/17/2017,09/22/2017,2,0.174
17142171,BROOKLYN,11225,09/18/2017,09/22/2017,12,0.11
17142117,BROOKLYN,11234,09/18/2017,09/27/2017,5,0.167
17142084,STATEN ISLAND,10305,09/20/2017,09/27/2017,3,0.239
17142054,STATEN ISLAND,10312,09/21/2017,09/27/2017,0,0.043
17144533,FOREST HILLS,11375,09/22/2017,09/27/2017,4,0.04
17142148,BROOKLYN,11228,09/23/2017,09/27/2017,0,0.142
17141874,STATEN ISLAND,10308,09/23/2017,09/27/2017,1,0.114
17142119,JAMAICA,11434,09/24/2017,09/29/2017,0,0.254
17142178,WHITESTONE,11357,09/24/2017,09/27/2017,16,0.197
17142085,STATEN ISLAND,10310,09/25/2017,09/29/2017,2,0.089
17142285,Staten Island,10306,09/25/2017,10/05/2017,0,0.108
17141926,STATEN ISLAND,10308,09/25/2017,09/29/2017,0,0.1
17142192,JAMAICA,11434,09/26/2017,10/03/2017,0,0.129
17141799,BROOKLYN,11201,09/27/2017,09/29/2017,2,0.124
17141919,BROOKLYN,11212,09/28/2017,10/03/2017,0,0.062
17142197,RIDGEWOOD,11385,09/30/2017,10/05/2017,1,0.055
17142211,STATEN ISLAND,10314,09/30/2017,10/05/2017,17,0.225
18149570,Staten Island,10308,09/29/2018,10/04/2018,0,0.034
18149722,Queens,11362,09/29/2018,10/04/2018,5,0.118
18149649,Staten Island,10314,09/29/2018,10/04/2018,0,0.145
18149719,Staten Island,10314,09/30/2018,10/04/2018,3,0.085
18149851,Queens,11375,09/22/2018,10/01/2018,18,0.082
18149471,Staten Island,10314,09/22/2018,10/01/2018,0,0.105
18149848,Queens,11374,09/27/2018,10/01/2018,10,0.1
18149812,Staten Island,10310,09/26/2018,09/28/2018,2,0.091
18149445,Brooklyn,11213,09/21/2018,09/25/2018,0,0.165
18149524,Staten Island,10314,09/23/2018,09/25/2018,0,0.191
18149770,Queens,11364,09/20/2018,09/21/2018,3,0.137
18149839,Staten Island,10305,09/19/2018,09/21/2018,1,0.164
18149500,Queens,11385,09/18/2018,09/21/2018,1,0.097
18149644,Brooklyn,11223,09/13/2018,09/18/2018,2,0.015
18149769,Queens,11103,09/14/2018,09/18/2018,3,0.111
18149516,Brooklyn,11236,09/14/2018,09/18/2018,5,0.146
18149464,Queens,11372,09/11/2018,09/17/2018,6,0.168
18149382,Queens,11361,09/10/2018,09/17/2018,13,0.131
18149813,Brooklyn,11221,09/10/2018,09/13/2018,7,0.156
17141893,Staten Island,10314,09/08/2018,09/13/2018,5,0.097
18149808,Staten Island,10308,09/10/2018,09/12/2018,0,0.117
18149678,Brooklyn,11211,09/06/2018,09/12/2018,7,0.085
18149831,Brooklyn,11207,09/04/2018,09/12/2018,5,0.121
18149685,Staten Island,10309,09/06/2018,09/07/2018,1,0.105
18149761,Queens,11357,09/02/2018,09/07/2018,6,0.136
18149456,Staten Island,10312,08/31/2018,09/05/2018,0,0.078
18149430,Staten Island,10314,08/30/2018,09/05/2018,0,0.13
18149595,Brooklyn,11220,08/31/2018,09/05/2018,1,0.141
18149563,Brooklyn,11231,08/27/2018,09/05/2018,6,0.161
18149555,Queens,11101,08/25/2018,08/29/2018,15,0.12
18149641,Queens,11358,08/19/2018,08/29/2018,9,0.141
18149634,Staten Island,10309,08/26/2018,08/29/2018,0,0.086
18149391,Queens,11361,08/28/2018,08/29/2018,2,0.167
18149886,Staten Island,10308,08/22/2018,08/23/2018,0,0.093
18149735,Staten Island,10308,08/22/2018,08/23/2018,1,0.105
18149674,Queens,11412,08/17/2018,08/20/2018,5,0.109
18149467,Queens,11413,08/16/2018,08/20/2018,0,0.034
18149550,Staten Island,10305,08/17/2018,08/20/2018,0,0.041
18149670,Brooklyn,11230,08/14/2018,08/16/2018,6,0.066
18149470,Queens,11354,08/14/2018,08/16/2018,3,0.121
18149683,Staten Island,10309,08/12/2018,08/15/2018,0,0.052
18149713,Staten Island,10304,08/01/2018,08/15/2018,0,0.092
18149811,Brooklyn,11218,08/04/2018,08/13/2018,4,0.095
18149788,Queens,11427,08/10/2018,08/13/2018,2,0.116
18149632,Bronx,10464,08/08/2018,08/10/2018,2,0.146
18149838,Queens,11368,08/03/2018,08/10/2018,2,0.022
18149572,Staten Island,10314,08/09/2018,08/10/2018,3,0.141
18149546,Queens,11378,08/04/2018,08/07/2018,1,0.483
18150658,Brooklyn,11211,07/31/2018,08/07/2018,11,0.041
18149528,Staten Island,10314,07/24/2018,08/07/2018,1,0.106
18149711,Brooklyn,11209,07/29/2018,08/03/2018,28,0.214
18149702,Staten Island,10306,08/01/2018,08/03/2018,0,0.087
18149440,Bronx,10463,07/30/2018,08/02/2018,1,0.099
18149736,Staten Island,10306,07/28/2018,07/31/2018,8,0.19
18149588,Brooklyn,11216,07/29/2018,07/31/2018,4,0.299
18149531,Staten Island,10309,07/28/2018,07/31/2018,0,0.073
18149828,Brooklyn,11212,07/25/2018,07/30/2018,3,0.154
18149836,Staten Island,10314,07/23/2018,07/26/2018,2,0.097
18149461,Staten Island,10309,07/24/2018,07/26/2018,3,0.084
18149837,Queens,11375,07/24/2018,07/26/2018,4,0.158
18149422,Staten Island,10306,07/22/2018,07/25/2018,4,0.055
18149619,Queens,11434,07/21/2018,07/24/2018,11,0.306
18149760,Staten Island,10314,07/11/2018,07/24/2018,4,0.137
18149673,Brooklyn,11214,07/20/2018,07/24/2018,6,0.124
18149652,Staten Island,10312,07/19/2018,07/24/2018,0,0.083
18149832,Bronx,10463,07/18/2018,07/24/2018,2,0.094
18149610,Brooklyn,11226,07/16/2018,07/24/2018,9,0.133
18149731,Brooklyn,11204,07/09/2018,07/20/2018,0,0.128
18149566,Brooklyn,11214,07/16/2018,07/20/2018,2,0.095
18149779,Brooklyn,11230,07/17/2018,07/20/2018,4,0.06
18149633,Staten Island,10304,07/18/2018,07/20/2018,57,0.235
18149362,Bronx,10457,07/18/2018,07/20/2018,0,0.089
18149565,Brooklyn,11226,07/14/2018,07/18/2018,5,0.235
18250568,Bronx,10461,07/11/2018,07/17/2018,49,0.158
18149385,Queens,11358,07/17/2018,07/17/2018,7,0.086
18149562,Staten Island,10312,07/15/2018,07/17/2018,1,0.084
18149359,Queens,11432,07/09/2018,07/16/2018,0,0.081
18149412,Queens,11369,07/13/2018,07/16/2018,4,0.116
18149581,Staten Island,10309,07/12/2018,07/16/2018,1,0.087
18149613,Queens,11358,07/09/2018,07/16/2018,3,0.11
18149517,Brooklyn,11208,07/03/2018,07/16/2018,4,0.165
18150586,Queens,11377,07/12/2018,07/16/2018,2,0.085
18149878,Brooklyn,11230,07/10/2018,07/13/2018,5,0.077
18149414,Staten Island,10309,07/06/2018,07/12/2018,5,0.081
18149684,Brooklyn,11210,07/10/2018,07/11/2018,4,0.293
18149434,Staten Island,10309,07/10/2018,07/11/2018,1,0.067
18149646,Staten Island,10306,07/07/2018,07/10/2018,0,0.169
18149855,Staten Island,10306,07/09/2018,07/10/2018,0,0.067
18149639,Brooklyn,11222,07/09/2018,07/10/2018,2,0.151
18149663,Staten Island,10312,06/29/2018,07/10/2018,24,0.029
18149404,Queens,11385,07/06/2018,07/10/2018,5,0.123
18149548,Queens,11358,07/08/2018,07/10/2018,3,0.213
18149536,Brooklyn,11219,07/08/2018,07/10/2018,2,0.093
18149380,Queens,11417,07/07/2018,07/10/2018,5,0.102
18149538,Queens,11379,07/07/2018,07/10/2018,7,0.267
18149792,Staten Island,10308,07/07/2018,07/09/2018,0,0.109
18149691,Brooklyn,11217,07/03/2018,07/09/2018,0,0.108
18149454,Queens,11421,07/05/2018,07/09/2018,204,0.399
18149609,Brooklyn,11228,07/06/2018,07/09/2018,1,0.155
18149755,Staten Island,10309,07/06/2018,07/09/2018,0,0.044
18149399,Queens,11358,07/07/2018,07/09/2018,5,0.112
18149403,Staten Island,10304,07/03/2018,07/09/2018,18,0.048
18149481,Queens,11358,07/05/2018,07/09/2018,2,0.189
18149827,Staten Island,10314,07/03/2018,07/09/2018,0,0.158
18149542,Staten Island,10305,07/06/2018,07/09/2018,0,0.115
18149489,Queens,11432,07/01/2018,07/09/2018,2,0.149
18149809,Queens,11106,07/05/2018,07/06/2018,4,0.092
18149487,Queens,11361,07/01/2018,07/06/2018,7,0.128
18149571,Brooklyn,11230,07/04/2018,07/06/2018,2,0.153
18149800,Staten Island,10309,07/03/2018,07/06/2018,0,0.022
18149410,Queens,11358,07/02/2018,07/06/2018,8,0.209
18149400,Queens,11358,07/04/2018,07/06/2018,2,0.11
18149575,Staten Island,10314,06/30/2018,07/05/2018,0,0.135
18149496,Queens,11361,07/02/2018,07/05/2018,2,0.102
18149478,Brooklyn,11230,07/01/2018,07/05/2018,15,0.159
18149502,Brooklyn,11210,07/02/2018,07/05/2018,7,0.153
18149677,Queens,11361,07/01/2018,07/05/2018,2,0.306
18149675,Queens,11372,06/30/2018,07/03/2018,6,0.068
18149686,Brooklyn,11201,07/02/2018,07/03/2018,2,0.076
18149411,Queens,11385,06/29/2018,07/03/2018,10,0.051
18149884,Queens,11414,06/30/2018,07/03/2018,0,0.151
18149618,Brooklyn,11216,06/30/2018,07/03/2018,3,0.148
18149822,Queens,11415,07/02/2018,07/03/2018,1,0.176
18149511,Queens,11434,06/29/2018,07/03/2018,3,0.131
18149659,Brooklyn,11222,06/28/2018,07/03/2018,0,0.139
18149505,Staten Island,10308,06/28/2018,07/03/2018,0,0.138
18149537,Queens,11104,06/24/2018,07/03/2018,6,0.09
18149514,Queens,11413,06/28/2018,07/03/2018,0,0.165
18149402,Queens,11354,06/26/2018,07/03/2018,3,0.179
18149762,Queens,11358,06/30/2018,07/03/2018,0,0.197
18149777,Staten Island,10312,06/29/2018,07/03/2018,0,0.052
18149638,Brooklyn,11238,06/29/2018,07/03/2018,4,0.199
18149856,Brooklyn,11217,06/29/2018,07/03/2018,4,0.107
18149506,Brooklyn,11231,06/30/2018,07/03/2018,5,0.165
18149714,Staten Island,10304,06/29/2018,07/03/2018,0,0.151
18149406,Brooklyn,11207,06/29/2018,07/03/2018,0,0.12
18149666,Queens,11360,06/29/2018,07/03/2018,2,0.011
18149473,Staten Island,10306,06/28/2018,06/29/2018,0,0.155
18149650,Brooklyn,11204,06/28/2018,06/29/2018,9,0.155
18149780,Brooklyn,11229,06/25/2018,06/29/2018,66,0.124
18149381,Bronx,10464,06/28/2018,06/29/2018,4,0.184
18149515,Brooklyn,11216,06/20/2018,06/29/2018,51,0.122
18149530,Brooklyn,11224,06/28/2018,06/29/2018,0,0.053
18149776,Queens,11375,06/26/2018,06/29/2018,13,0.037
18149668,Staten Island,10314,06/27/2018,06/29/2018,2,0.138
17141777,Queens,11415,06/28/2018,06/29/2018,9,0.091
18149868,Brooklyn,11234,06/27/2018,06/29/2018,2,0.12
18149883,Brooklyn,11225,06/27/2018,06/28/2018,7,0.1
18149423,Queens,11358,06/25/2018,06/28/2018,8,0.05
18149435,Brooklyn,11212,06/24/2018,06/28/2018,0,0.079
18149448,Brooklyn,11208,06/26/2018,06/28/2018,1,0.156
18149498,Brooklyn,11217,06/24/2018,06/28/2018,39,0.106
18149441,Brooklyn,11234,06/21/2018,06/28/2018,7,0.164
18149438,Staten Island,10312,06/20/2018,06/27/2018,2,0.086
18149772,Brooklyn,11204,06/24/2018,06/27/2018,4,0.114
18149605,Queens,11358,06/26/2018,06/27/2018,20,0.118
18149710,Bronx,10461,06/26/2018,06/27/2018,9,0.126
18149804,Brooklyn,11205,06/26/2018,06/27/2018,4,0.234
18149436,Staten Island,10303,06/21/2018,06/27/2018,2,0.15
18149816,Brooklyn,11234,06/22/2018,06/27/2018,3,0.192
18149805,Brooklyn,11215,06/25/2018,06/27/2018,4,0.073
18149429,Brooklyn,11218,06/20/2018,06/27/2018,8,0.106
18149786,Staten Island,10314,06/24/2018,06/27/2018,2,0.149
18149924,Queens,11691,06/26/2018,06/27/2018,1,0.169
18149622,Brooklyn,11217,06/26/2018,06/27/2018,3,0.208
18149553,Staten Island,10306,06/24/2018,06/27/2018,0,0.046
18149501,Brooklyn,11204,06/26/2018,06/27/2018,2,0.041
18149729,Staten Island,10301,06/24/2018,06/27/2018,0,0.193
18149845,Brooklyn,11213,06/23/2018,06/26/2018,0,0.099
18149398,Queens,11385,06/18/2018,06/26/2018,2,0.091
18149554,Brooklyn,11213,06/22/2018,06/25/2018,6,0.111
18149741,Queens,11385,06/21/2018,06/25/2018,2,0.153
18149877,Brooklyn,11203,06/19/2018,06/25/2018,2,0.086
18149367,Queens,11433,06/20/2018,06/25/2018,0,0.177
18149744,Queens,11377,06/13/2018,06/25/2018,4,0.167
18149905,Staten Island,10306,06/21/2018,06/25/2018,1,0.102
18149807,Staten Island,10306,06/20/2018,06/25/2018,1,0.137
18149624,Staten Island,10308,06/20/2018,06/25/2018,0,0.131
18149802,Staten Island,10309,06/20/2018,06/25/2018,40,0.048
18149865,Staten Island,10309,06/20/2018,06/25/2018,0,0.116
18149375,Queens,11412,06/20/2018,06/25/2018,2,0.181
18149499,Staten Island,10301,06/17/2018,06/25/2018,4,0.112
18149383,Bronx,10470,06/18/2018,06/25/2018,4,0.128
18149626,Brooklyn,11224,06/18/2018,06/25/2018,2,0.151
18149533,Queens,11374,06/16/2018,06/25/2018,8,0.111
18149640,Queens,11432,06/22/2018,06/25/2018,0,0.058
18149593,Staten Island,10306,06/22/2018,06/25/2018,0,0.076
18149738,Brooklyn,11224,06/19/2018,06/25/2018,0,0.005
18149366,Queens,11412,06/20/2018,06/25/2018,1,0.037
18149785,Staten Island,10306,06/18/2018,06/25/2018,1,0.204
18149614,Brooklyn,11225,06/18/2018,06/25/2018,11,0.097
18149552,Staten Island,10308,06/21/2018,06/25/2018,12,0.111
18149701,Brooklyn,11226,06/19/2018,06/25/2018,16,0.098
18149795,Staten Island,10308,06/19/2018,06/25/2018,0,0.112
18149879,Staten Island,10301,06/19/2018,06/25/2018,21,0.11
18149830,Brooklyn,11221,06/19/2018,06/22/2018,0,0.196
18149716,Staten Island,10312,06/19/2018,06/22/2018,1,0.083
18149758,Brooklyn,11232,06/14/2018,06/22/2018,9,0.1
18149630,Queens,11361,06/18/2018,06/22/2018,2,0.156
18149793,Bronx,10471,06/15/2018,06/22/2018,4,0.123
18149880,Staten Island,10303,06/18/2018,06/22/2018,0,0.142
18149486,Brooklyn,11215,06/18/2018,06/22/2018,3,0.157
18149557,Queens,11103,06/17/2018,06/22/2018,4,0.127
18149858,Staten Island,10309,06/17/2018,06/22/2018,1,0.214
18149455,Staten Island,10312,06/17/2018,06/22/2018,2,0.116
18149680,Staten Island,10306,06/16/2018,06/22/2018,2,0.034
18149460,Staten Island,10308,06/16/2018,06/22/2018,2,0.121
18149846,Staten Island,10312,06/13/2018,06/22/2018,0,0.029
18149497,Queens,11358,06/17/2018,06/22/2018,4,0.056
18149810,Queens,11364,06/15/2018,06/22/2018,0,0.206
18149457,Staten Island,10309,06/16/2018,06/22/2018,0,0.102
18149705,Brooklyn,11212,06/14/2018,06/22/2018,0,0.144
18149453,Queens,11412,06/12/2018,06/22/2018,32,0.333
18149602,Queens,11377,06/10/2018,06/22/2018,2,0.08
18149703,Brooklyn,11212,06/14/2018,06/22/2018,0,0.047
18149491,Queens,11379,06/10/2018,06/22/2018,11,0.14
18149416,Staten Island,10309,06/13/2018,06/22/2018,0,0.086
18149754,Brooklyn,11224,06/18/2018,06/21/2018,0,0.058
18149871,Staten Island,10306,06/18/2018,06/21/2018,0,0.176
18149386,Queens,11375,06/13/2018,06/21/2018,10,0.084
18149469,Staten Island,10309,06/14/2018,06/21/2018,1,0.15
18149819,Staten Island,10306,06/14/2018,06/21/2018,0,0.133
18149466,Brooklyn,11224,06/13/2018,06/21/2018,0,0.184
18149849,Brooklyn,11232,06/14/2018,06/21/2018,8,0.073
18149635,Staten Island,10306,06/16/2018,06/21/2018,0,0.152
18149601,Queens,11365,06/14/2018,06/21/2018,0,0.165
18149651,Queens,11001,06/16/2018,06/21/2018,1,0.154
18149826,Brooklyn,11234,06/14/2018,06/21/2018,6,0.145
18149439,Queens,11385,06/16/2018,06/21/2018,5,0.112
18149658,Bronx,10463,06/14/2018,06/21/2018,5,0.089
18149484,Queens,11356,06/14/2018,06/21/2018,40,0.105
18149859,Staten Island,10312,06/16/2018,06/21/2018,2,0.146
18149520,Brooklyn,11234,06/14/2018,06/21/2018,0,0.146
18149694,Brooklyn,11214,06/18/2018,06/21/2018,3,0.143
18149427,Staten Island,10314,06/13/2018,06/21/2018,0,0.144
18149697,Queens,11418,06/14/2018,06/21/2018,0,0.006
18149825,Bronx,10462,06/13/2018,06/21/2018,2,0.096
18149695,Staten Island,10312,06/17/2018,06/21/2018,0,0.075
18149564,Staten Island,10306,06/16/2018,06/21/2018,0,0.119
18149904,Queens,11417,06/14/2018,06/21/2018,2,0.141
18149475,Staten Island,10309,06/17/2018,06/21/2018,0,0.131
18149739,Brooklyn,11234,06/14/2018,06/20/2018,3,0.171
18149600,Brooklyn,11225,06/14/2018,06/20/2018,10,0.113
18149757,Manhattan,10128,06/15/2018,06/18/2018,6,0.112
18149620,Brooklyn,11228,06/15/2018,06/18/2018,18,0.025
18149820,Staten Island,10305,06/15/2018,06/18/2018,5,0.027
18149742,Bronx,10461,06/12/2018,06/18/2018,6,0.143
18149424,Staten Island,10305,06/10/2018,06/18/2018,1,0.17
18149525,Queens,11105,06/11/2018,06/18/2018,43,0.238
18149532,Staten Island,10312,06/14/2018,06/18/2018,0,0.021
18149723,Queens,11361,06/14/2018,06/18/2018,1,0.106
18149606,Brooklyn,11212,06/15/2018,06/18/2018,0,0.049
18149737,Brooklyn,11218,06/15/2018,06/18/2018,11,0.067
18149787,Brooklyn,11234,06/15/2018,06/18/2018,7,0.157
18149654,Staten Island,10308,06/15/2018,06/18/2018,1,0.164
18149873,Queens,11377,06/15/2018,06/18/2018,7,0.115
18149740,Staten Island,10301,06/15/2018,06/18/2018,12,0.229
18149482,Queens,11379,06/08/2018,06/18/2018,1,0.098
18149472,Staten Island,10309,06/15/2018,06/18/2018,0,0.092
18149771,Staten Island,10309,06/10/2018,06/15/2018,0,0.163
18149599,Brooklyn,11228,06/09/2018,06/15/2018,11,0.185
18149396,Queens,11354,06/13/2018,06/15/2018,2,0.108
18149700,Queens,11418,06/12/2018,06/15/2018,2,0.293
18149377,Queens,11435,06/13/2018,06/15/2018,2,0.103
18149724,Queens,11432,06/12/2018,06/15/2018,7,0.16
18149765,Brooklyn,11228,06/11/2018,06/15/2018,6,0.101
18149370,Queens,11415,06/11/2018,06/15/2018,1,0.047
18149874,Brooklyn,11211,06/08/2018,06/15/2018,0,0.208
18149908,Brooklyn,11215,06/08/2018,06/15/2018,3,0.164
18149643,Staten Island,10306,06/11/2018,06/15/2018,3,0.178
18149709,Brooklyn,11203,06/07/2018,06/15/2018,4,0.169
18149693,Queens,11101,06/11/2018,06/15/2018,1,0.213
18149494,Brooklyn,11217,06/08/2018,06/15/2018,8,0.044
18149797,Staten Island,10306,06/13/2018,06/15/2018,0,0.13
18149507,Staten Island,10314,06/13/2018,06/15/2018,0,0.111
18149615,Brooklyn,11226,06/12/2018,06/15/2018,3,0.186
18149721,Brooklyn,11209,06/11/2018,06/15/2018,3,0.177
18149443,Queens,11413,06/08/2018,06/15/2018,0,0.113
18149682,Staten Island,10314,06/11/2018,06/15/2018,4,0.126
18149394,Queens,11354,06/11/2018,06/15/2018,2,0.182
18149508,Staten Island,10308,06/13/2018,06/15/2018,0,0.103
18149636,Staten Island,10312,06/12/2018,06/15/2018,0,0.111
18149726,Queens,11372,06/09/2018,06/15/2018,4,0.163
18149503,Queens,11361,06/10/2018,06/15/2018,1,0.15
18149664,Brooklyn,11229,06/10/2018,06/15/2018,2,0.115
18149853,Staten Island,10314,06/07/2018,06/15/2018,0,0.096
18149442,Bronx,10465,06/13/2018,06/15/2018,4,0.164
18149560,Staten Island,10309,06/12/2018,06/15/2018,2,0.15
18149376,Queens,11432,06/12/2018,06/15/2018,4,0.164
18149862,Staten Island,10308,06/12/2018,06/15/2018,0,0.115
18149513,Staten Island,10309,06/12/2018,06/15/2018,7,0.126
18149617,Queens,11356,06/12/2018,06/15/2018,5,0.147
18149672,Queens,11417,06/11/2018,06/15/2018,14,0.091
18149749,Staten Island,10312,06/13/2018,06/15/2018,0,0.124
18149688,Queens,11357,06/11/2018,06/15/2018,7,0.134
18149407,Queens,11362,06/11/2018,06/15/2018,3,0.183
18149704,Brooklyn,11229,06/12/2018,06/15/2018,3,0.14
18149579,Staten Island,10308,06/12/2018,06/15/2018,0,0.174
18149521,Brooklyn,11217,06/12/2018,06/15/2018,2,0.182
18149444,Queens,11412,06/09/2018,06/14/2018,0,0.152
18149850,Brooklyn,11215,06/11/2018,06/14/2018,3,0.212
18149465,Staten Island,10312,06/08/2018,06/14/2018,0,0.024
18149567,Staten Island,10310,06/13/2018,06/13/2018,1,0.165
18149607,Staten Island,10309,06/10/2018,06/13/2018,0,0.168
18149527,Brooklyn,11212,06/09/2018,06/13/2018,0,0.091
18149547,Brooklyn,11228,06/11/2018,06/13/2018,5,0.123
18149775,Brooklyn,11224,06/11/2018,06/13/2018,0,0.015
18149833,Brooklyn,11234,06/11/2018,06/13/2018,6,0.041
18149699,Staten Island,10308,06/12/2018,06/13/2018,0,0.073
18149631,Bronx,10471,06/09/2018,06/13/2018,0,0.01
18149696,Brooklyn,11236,06/10/2018,06/13/2018,0,0.141
18149392,Queens,11378,06/07/2018,06/13/2018,6,0.108
18149583,Bronx,10463,06/07/2018,06/13/2018,4,0.016
18149437,Staten Island,10306,06/10/2018,06/13/2018,0,0.145
18149352,Queens,11354,06/10/2018,06/13/2018,10,0.108
18149906,Brooklyn,11223,06/10/2018,06/13/2018,4,0.141
18149459,Brooklyn,11223,06/08/2018,06/13/2018,4,0.04
18149578,Staten Island,10309,06/11/2018,06/13/2018,1,0.067
18149778,Brooklyn,11223,06/10/2018,06/13/2018,5,0.113
18149661,Queens,11377,06/11/2018,06/13/2018,4,0.173
18149379,Staten Island,10307,06/10/2018,06/13/2018,0,0.185
18149368,Queens,11415,06/11/2018,06/13/2018,0,0.087
18149413,Staten Island,10309,06/11/2018,06/13/2018,0,0.055
18149796,Staten Island,10308,06/09/2018,06/13/2018,0,0.168
18149767,Brooklyn,11234,06/10/2018,06/13/2018,4,0.012
18149746,Queens,11385,06/10/2018,06/13/2018,41,0.123
18149745,Queens,11375,06/09/2018,06/13/2018,4,0.176
18149586,Queens,11694,06/07/2018,06/13/2018,1,0.145
18149477,Staten Island,10314,06/08/2018,06/12/2018,0,0.021
18149907,Brooklyn,11214,06/08/2018,06/12/2018,2,0.148
18149576,Staten Island,10303,06/07/2018,06/12/2018,0,0.178
18149591,Staten Island,10312,06/07/2018,06/12/2018,3,0.144
18149743,Queens,11420,06/09/2018,06/12/2018,5,0.154
18149821,Brooklyn,11215,06/08/2018,06/12/2018,5,0.195
18149752,Queens,11423,06/08/2018,06/12/2018,3,0.179
18149390,Queens,11379,06/06/2018,06/12/2018,5,0.087
18149882,Staten Island,10309,06/07/2018,06/12/2018,0,0.044
18149468,Queens,11691,06/08/2018,06/12/2018,0,0.11
18149431,Staten Island,10305,06/08/2018,06/12/2018,5,0.125
18149449,Queens,11360,06/06/2018,06/12/2018,0,0.1
18149708,Queens,11385,06/07/2018,06/12/2018,11,0.166
18149774,Staten Island,10309,06/08/2018,06/12/2018,10,0.142
18149551,Staten Island,10308,06/09/2018,06/12/2018,0,0.144
18149419,Staten Island,10314,06/10/2018,06/12/2018,0,0.16
18149418,Queens,11691,06/11/2018,06/12/2018,0,0.343
18149733,Brooklyn,11217,06/11/2018,06/12/2018,2,0.197
18149782,Staten Island,10309,06/10/2018,06/12/2018,1,0.117
18149860,Queens,11358,06/08/2018,06/12/2018,3,0.176
18149395,Queens,11432,06/07/2018,06/12/2018,2,0.106
18149587,Brooklyn,11218,06/06/2018,06/12/2018,9,0.193
18149574,Staten Island,10309,06/08/2018,06/12/2018,15,0.301
18149397,Queens,11358,06/11/2018,06/12/2018,5,0.055
18149415,Staten Island,10309,06/09/2018,06/12/2018,0,0.096
18149629,Staten Island,10308,06/10/2018,06/12/2018,0,0.111
18149604,Queens,11379,06/09/2018,06/12/2018,22,0.187
18149766,Staten Island,10308,06/10/2018,06/12/2018,0,0.052
18149556,Staten Island,10308,06/09/2018,06/12/2018,0,0.124
18149474,Staten Island,10309,06/09/2018,06/12/2018,2,0.141
18149801,Queens,11413,06/08/2018,06/12/2018,2,0.102
18149425,Staten Island,10309,06/07/2018,06/12/2018,0,0.172
18149611,Queens,11427,06/08/2018,06/12/2018,4,0.116
18149543,Queens,11418,06/09/2018,06/12/2018,0,0.015
18149852,Staten Island,10306,06/06/2018,06/12/2018,277,0.16
18149426,Staten Island,10304,06/10/2018,06/12/2018,48,0.184
18149585,Staten Island,10304,06/08/2018,06/12/2018,0,0.054
18149861,Staten Island,10305,06/08/2018,06/12/2018,0,0.114
18149857,Staten Island,10309,06/11/2018,06/12/2018,51,0.124
18149374,Queens,11414,06/10/2018,06/12/2018,0,0.157
18149814,Staten Island,10314,06/11/2018,06/12/2018,1,0.109
18149476,Brooklyn,11231,06/08/2018,06/12/2018,2,0.108
18149458,Staten Island,10312,06/09/2018,06/12/2018,1,0.131
18149462,Staten Island,10312,06/09/2018,06/12/2018,0,0.104
18149679,Staten Island,10305,06/08/2018,06/12/2018,0,0.127
18149357,Staten Island,10308,06/09/2018,06/12/2018,1,0.157
